2.200000000000000000e+01,-5.189700000000003755e-01,-4.149099999999999788e+00,-2.661059999999999981e+00,2.220449999999999921e-16,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,2.220449999999999921e-16,0.000000000000000000e+00,4.364530000000000243e+00,2.722280000000000033e+00,9.589720000000000188e-02
3.300000000000000000e+01,-2.377100000000007540e-01,-4.442359999999998976e+00,-2.253469999999999640e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.220449999999999921e-16,1.000000000000000000e+00,0.000000000000000000e+00,4.131359999999999477e-01,2.971219999999999972e-01,2.279199999999999837e-01
3.300000000000000000e+01,1.061519999999999797e+00,-4.468039999999999345e+00,-2.269600000000000062e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.272479999999999611e-01,3.106219999999999537e-01,2.095889999999999975e-01
8.000000000000000000e+00,-2.009390000000000676e+00,-4.921999999999999709e+00,-5.811400000000004340e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.306020000000000847e-01,2.021069999999999811e-01,1.948900000000000077e-01
7.000000000000000000e+00,3.842499999999997584e-01,-5.148109999999999076e+00,-1.580040000000000333e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.485059999999999825e-01,3.458669999999999800e-01,1.813089999999999979e-01
3.900000000000000000e+01,3.653300000000001546e-01,-5.073159999999999670e+00,-2.298270000000000035e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,1.236680000000000001e+00,5.845239999999999325e-01,3.990569999999999951e-01
3.300000000000000000e+01,1.029809999999999448e+00,-5.220089999999999009e+00,-2.273730000000000473e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.792640000000000677e-01,4.230350000000000499e-01,2.167830000000000035e-01
4.000000000000000000e+01,-1.853650000000000020e+00,-5.131079999999999863e+00,-1.943000000000000060e+00,2.220449999999999921e-16,1.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,9.598839999999999595e-01,7.683550000000000102e-01,5.564029999999999809e-01
3.300000000000000000e+01,-2.441800000000000637e-01,-5.336799999999999322e+00,-2.272299999999999986e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.365140000000000242e-01,4.226829999999999754e-01,2.402710000000000123e-01
3.300000000000000000e+01,4.141699999999994830e-01,-6.454565099999999944e+00,-2.276660000000000128e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.252439999999999554e-01,4.224930000000000074e-01,3.305179999999999785e-01
2.200000000000000000e+01,9.222099999999988640e-01,-6.625461899999999460e+00,-3.320890000000000342e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.187580000000000080e+00,1.899350000000000094e+00,1.615079999999999849e-01
3.900000000000000000e+01,-1.841270000000000628e+00,-8.047319999999999141e+00,-1.116369999999999862e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.625999999999999890e+00,4.680640000000000356e-01,2.170880000000000032e-01
2.500000000000000000e+01,-1.974300000000006605e-01,-8.472469999999999501e+00,-1.104680000000000106e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,2.220449999999999921e-16,0.000000000000000000e+00,1.633899999999999908e+00,1.558559999999999945e+00,2.665069999999999939e-01
